ID;Active(0/1);Name;Categories (x,y,z_);Disponible para pedidos (0 = No, 1 = Si);Mostrar Precio (0 = No, 1 = Si);Description;Image URLs (x,y,z...);Gestor avanzado de inventario;Cuando no haya existencias;Referencia nº;Etiquetas (x,y,z...)
ACC-117;1;Jgo De Biseles Para Switch (3 Pzs.);8;1;0;Jgo De Biseles Para Switch (3 Pzs.);http://a72aa5f0.ngrok.io/images/accesorios/ACC-117.jpg;1;1;ACC-117;Accesorios,Bisel
ACC-118;1;Tapa Cromada Para Pata De Cabra;8;1;0;Tapa Cromada Para Pata De Cabra;http://a72aa5f0.ngrok.io/images/accesorios/ACC-118.jpg;1;1;ACC-118;Accesorios,Tapa
ACC-119;1;Extensión Para Switch Cola De Rata;8;1;0;Extensión Para Switch Cola De Rata;http://a72aa5f0.ngrok.io/images/accesorios/ACC-119.jpg;1;1;ACC-119;Accesorios,Extensión
ACC-120;1;Jgo. Cubre Tornillo Grande (10 Pzs.);8;1;0;Jgo. Cubre Tornillo Grande (10 Pzs.);http://a72aa5f0.ngrok.io/images/accesorios/ACC-120.jpg;1;1;ACC-120;Accesorios,Cubre Tornillo
ACC-122;1;Perilla Para Palanca Cobra;8;1;0;Perilla Para Palanca Cobra;http://a72aa5f0.ngrok.io/images/accesorios/ACC-122.jpg;1;1;ACC-122;Accesorios,Perilla
ACC-130;1;Peluche Azul Rey Chico;8;1;0;Peluche Azul Rey Chico;http://a72aa5f0.ngrok.io/images/accesorios/ACC-130.jpg;1;1;ACC-130;Accesorios,Peluche
ACC-144;1;Burbuja Ayco Negra Con Resaque;8;1;0;Burbuja Ayco Negra Con Resaque;http://a72aa5f0.ngrok.io/images/accesorios/ACC-144.jpg;1;1;ACC-144;Accesorios,Burbuja
ACC-145;1;Burbuja Ayco Negra Sin Resaque;8;1;0;Burbuja Ayco Negra Sin Resaque;http://a72aa5f0.ngrok.io/images/accesorios/ACC-145.jpg;1;1;ACC-145;Accesorios,Burbuja
ACC-155;1;Rótulo Enredadera Verde-Blanco;8;1;0;Rótulo Enredadera Verde-Blanco;http://a72aa5f0.ngrok.io/images/accesorios/ACC-155.jpg;1;1;ACC-155;Accesorios,Rótulo
ACC-156;1;Rótulo Lineas Verde-Cromado 2;8;1;0;Rotulo Lineas Verde-Cromado 2;http://a72aa5f0.ngrok.io/images/accesorios/ACC-156.jpg;1;1;ACC-156;Accesorios,Rótulo
ACC-157;1;Rótulo Líneas Blanco-Plata 1;8;1;0;Rótulo Líneas Blanco-Plata 1;http://a72aa5f0.ngrok.io/images/accesorios/ACC-157.jpg;1;1;ACC-157;Accesorios,Rótulo
APN-001;1;Válvula De Puerta Micro;9;1;0;Válvula De Puerta Micro;http://a72aa5f0.ngrok.io/images/apn/APN-001.jpg;1;1;APN-001;Válvula,APN
APN-002;1;Válvula De Puerta FNA;9;1;0;Válvula De Puerta FNA;http://a72aa5f0.ngrok.io/images/apn/APN-002.jpg;1;1;APN-002;Válvula,APN
APN-003;1;Válvula De Puerta NP;9;1;0;Válvula De Puerta NP;http://a72aa5f0.ngrok.io/images/apn/APN-003.jpg;1;1;APN-003;Válvula,APN
APN-004;1;Válvula De Puerta Tipo Cohete 1820-1;9;1;0;Válvula De Puerta Tipo Cohete 1820-1;http://a72aa5f0.ngrok.io/images/apn/APN-004.jpg;1;1;APN-004;Válvula,APN
APN-005;1;Válvula Reguladora Aire 1910;9;1;0;Válvula Reguladora Aire 1910;http://a72aa5f0.ngrok.io/images/apn/APN-005.jpg;1;1;APN-005;Válvula,APN
APN-006;1;Válvula Doble Chek 1902;9;1;0;Válvula Doble Chek 1902;http://a72aa5f0.ngrok.io/images/apn/APN-006.jpg;1;1;APN-006;Válvula,APN
APN-010;1;Tapa Para Pistón 3849;9;1;0;Tapa Para Pistón 3849;http://a72aa5f0.ngrok.io/images/apn/APN-010.jpg,http://a72aa5f0.ngrok.io/images/apn/APN-010B.jpg;1;1;APN-010;Tapa,APN
APN-012;1;Tapa Para Pistón 3851;9;1;0;Tapa Para Pistón 3851;http://a72aa5f0.ngrok.io/images/apn/APN-012.jpg,http://a72aa5f0.ngrok.io/images/apn/APN-012B.jpg;1;1;APN-012;Tapa,APN
APN-013;1;Tapa Para Pistón 3855;9;1;0;Tapa Para Pistón 3855;http://a72aa5f0.ngrok.io/images/apn/APN-013.jpg,http://a72aa5f0.ngrok.io/images/apn/APN-013B.jpg;1;1;APN-013;Tapa,APN
APN-014;1;Tapa Para Pistón 3850;9;1;0;Tapa Para Pistón 3850;http://a72aa5f0.ngrok.io/images/apn/APN-014.jpg,http://a72aa5f0.ngrok.io/images/apn/APN-014B.jpg;1;1;APN-014;Tapa,APN
APN-015;1;Tapa Para Pistón 3854;9;1;0;Tapa Para Pistón 3854;http://a72aa5f0.ngrok.io/images/apn/APN-015.jpg,http://a72aa5f0.ngrok.io/images/apn/APN-015B.jpg;1;1;APN-015;Tapa,APN
APN-016;1;Carretilla Para Puerta 1301;9;1;0;Carretilla Para Puerta 1301;http://a72aa5f0.ngrok.io/images/apn/APN-016.jpg;1;1;APN-016;Carretilla,APN
APN-018;1;Horquilla Para Pistón Corta;9;1;0;Horquilla Para Pistón Corta;http://a72aa5f0.ngrok.io/images/apn/APN-018.jpg;1;1;APN-018;Horquilla,APN
APN-019;1;Horquilla Para Pistón Larga;9;1;0;Horquilla Para Pistón Larga;http://a72aa5f0.ngrok.io/images/apn/APN-019.jpg;1;1;APN-019;Horquilla,APN
APN-020;1;Horquilla Para Pistón Micro;9;1;0;Horquilla Para Pistón Micro;http://a72aa5f0.ngrok.io/images/apn/APN-020.jpg;1;1;APN-020;Horquilla,APN
APN-021;1;Horqulla Con Rosca Para Pistón;9;1;0;Horqulla Con Rosca Para Pistón;http://a72aa5f0.ngrok.io/images/apn/APN-021.jpg;1;1;APN-021;Horquilla,APN
APN-023;1;Rótula Para Puerta Andare 18;9;1;0;Rótula Para Puerta Andare 18;http://a72aa5f0.ngrok.io/images/apn/APN-023.jpg;1;1;APN-023;Rótula,APN
APN-024;1;Horquilla Con Rosca Exterior Y Hule;9;1;0;Horquilla Con Rosca Exterior Y Hule;http://a72aa5f0.ngrok.io/images/apn/APN-024.jpg;1;1;APN-024;Horquilla,APN
APN-025;1;Horquilla Con Rosca Interior Y Hule;9;1;0;Horquilla Con Rosca Interior Y Hule;http://a72aa5f0.ngrok.io/images/apn/APN-025.jpg;1;1;APN-025;Horquilla,APN
APN-026;1;Repuesto Para Pistón 3210;9;1;0;Repuesto Para Pistón 3210;http://a72aa5f0.ngrok.io/images/apn/APN-026.jpg;1;1;APN-026;Repuesto,APN
APN-027;1;Repuesto Para Pistón 3201;9;1;0;Repuesto Para Pistón 3201;http://a72aa5f0.ngrok.io/images/apn/APN-027.jpg;1;1;APN-027;Repuesto,APN
APN-028;1;Repuesto Para Pistón 3201-E;9;1;0;Repuesto Para Pistón 3201-E;http://a72aa5f0.ngrok.io/images/apn/APN-028.jpg;1;1;APN-028;Repuesto,APN
APN-029;1;Repuesto Para Pistón 3200;9;1;0;Repuesto Para Pistón 3200;http://a72aa5f0.ngrok.io/images/apn/APN-029.jpg;1;1;APN-029;Repuesto,APN
APN-030;1;Repuesto Para Pistón FNA;9;1;0;Repuesto Para Pistón FNA;http://a72aa5f0.ngrok.io/images/apn/APN-030.jpg;1;1;APN-030;Repuesto,APN
APN-031;1;Repuesto Para Pistón Bmproar;9;1;0;Repuesto Para Pistón Bmproar;http://a72aa5f0.ngrok.io/images/apn/APN-031.jpg;1;1;APN-031;Repuesto,APN
APN-032;1;Repuesto Para Pistón Micro;9;1;0;Repuesto Para Pistón Micro;http://a72aa5f0.ngrok.io/images/apn/APN-032.jpg;1;1;APN-032;Repuesto,APN
APN-033;1;Pistón De Puerta FNA Torino;9;1;0;Pistón De Puerta FNA Torino;http://a72aa5f0.ngrok.io/images/apn/APN-033.jpg;1;1;APN-033;Pistón,APN
APN-034;1;Piston De Puerta Fna Ayco;9;1;0;Piston De Puerta Fna Ayco;http://a72aa5f0.ngrok.io/images/apn/APN-034.jpg;1;1;APN-034;Pistón,APN
APN-038;1;Pistón Enpa 1203-5;9;1;0;Pistón Enpa 1203-5;http://a72aa5f0.ngrok.io/images/apn/APN-038.jpg;1;1;APN-038;Pistón,APN
APN-039;1;Pistón Enpa 1210-1;9;1;0;Pistón Enpa 1210-1;http://a72aa5f0.ngrok.io/images/apn/APN-039.jpg;1;1;APN-039;Pistón,APN
BE-001;1;Brazo Espejo Lat. Kazabus Largo;10;1;0;Brazo Espejo Lat. Kazabus Largo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-001.jpg;1;1;BE-001;Brazo
BE-003;1;Brazo Espejo Lat. Kazabus Corto;10;1;0;Brazo Espejo Lat. Kazabus Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-003.jpg;1;1;BE-003;Brazo
BE-004;1;Brazo Espejo Lat. No. 15;10;1;0;Brazo Espejo Lat. No. 15;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-004.jpg;1;1;BE-004;Brazo
BE-005;1;Brazo Espejo Lat. Marcopolo Largo;10;1;0;Brazo Espejo Lat. Marcopolo Largo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-005.jpg;1;1;BE-005;Brazo
BE-007;1;Brazo Espejo Lat. Marcopolo Corto;10;1;0;Brazo Espejo Lat. Marcopolo Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-007.jpg;1;1;BE-007;Brazo
BE-008;1;Brazo Espejo Lat. Za ro Derecho;10;1;0;Brazo Espejo Lat. Za ro Derecho;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-008-D.jpg;1;1;BE-008;Brazo
BE-009;1;Brazo Espejo Lat. Ayco Magno Derecho;10;1;0;Brazo Espejo Lat. Ayco Magno Derecho;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-009-D.jpg;1;1;BE-009;Brazo
BE-011;1;Brazo Espejo Lat. Portería Corto;10;1;0;Brazo Espejo Lat. Portería Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-011.jpg;1;1;BE-011;Brazo
BE-013;1;Brazo Espejo Lat. Portería Largo;10;1;0;Brazo Espejo Lat. Portería Largo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-013.jpg;1;1;BE-013;Brazo
BE-016;1;Brazo Espejo Lateral Urbus Sencillo;10;1;0;Brazo Espejo Lateral Urbus Sencillo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-016.jpg;1;1;BE-016;Brazo
BE-017;1;Brazo Espejo Lateral Andare Corto;10;1;0;Brazo Espejo Lateral Andare Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-017.jpg;1;1;BE-017;Brazo
BE-018;1;Brazo Espejo Lateral Andare Largo;10;1;0;Brazo Espejo Lateral Andare Largo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-018.jpg;1;1;BE-018;Brazo
BE-022;1;Brazo Cromado Triple;10;1;0;Brazo Cromado Triple;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-022.jpg;1;1;BE-022;Brazo
BE-023;1;Brazo Espejo Lat. Magno Sport Izq;10;1;0;Brazo Espejo Lat. Magno Sport Izq;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-023.jpg;1;1;BE-023;Brazo
BE-024;1;Brazo Espejo Lat. Magno Sport Der;10;1;0;Brazo Espejo Lat. Magno Sport Der;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-024.jpg;1;1;BE-024;Brazo
BE-025;1;Espejo Redondo Plano Con Base 2 Tor;10;1;0;Espejo Redondo Plano Con Base 2 Tor;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-025.jpg;1;1;BE-025;Espejo
BE-026;1;Espejo Redondo Convexo Con Manita;10;1;0;Espejo Redondo Convexo Con Manita;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-026.jpg;1;1;BE-026;Espejo
BE-031;1;Espejo Interior Mini Plano T/3000;10;1;0;Espejo Interior Mini Plano T/3000;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-031.jpg;1;1;BE-031;Espejo
BE-035;1;Concha Espejo C/ Mov. Mediana. Derecha;10;1;0;Concha Espejo C/ Mov. Mediana. Derecha;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-035-D.jpg;1;1;BE-035;Brazos y Espejos
BE-037;1;Brazo Espejo Lateral Volvo 8700 Largo;10;1;0;Brazo Espejo Lateral Volvo 8700 Largo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-037.jpg;1;1;BE-037;Brazo
BE-038;1;Brazo Espejo Lateral Volvo 8700 Corto;10;1;0;Brazo Espejo Lateral Volvo 8700 Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-038.jpg;1;1;BE-038;Brazo
BE-039;1;Concha Espejo Lateral Mediana;10;1;0;Concha Espejo Lateral Mediana;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-039.jpg;1;1;BE-039;Brazos y Espejos
BE-043;1;Brazo Espejo Lateral Cromado Corto;10;1;0;Brazo Espejo Lateral Cromado Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-043.jpg;1;1;BE-043;Brazo
BE-052;1;Espejo Lateral Volvo 9700 Izq Eléctrico;10;1;0;Espejo Lateral Volvo 9700 Izq Eléctrico;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-052.jpg;1;1;BE-052;Espejo
BE-054;1;Espejo Lateral Vistabus Izquierdo;10;1;0;Espejo Lateral Vistabus Izquierdo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-054.jpg;1;1;BE-054;Espejo
BE-057;1;Espejo Lateral Irizar Izquierdo Manual;10;1;0;Espejo Lateral Irizar Izquierdo Manual;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-057.jpg;1;1;BE-057;Espejo
BE-060;1;Espejo Lateral Milenium Largo;10;1;0;Espejo Lateral Milenium Largo;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-060.jpg;1;1;BE-060;Espejo
BE-061;1;Espejo Lateral Milenium Corto;10;1;0;Espejo Lateral Milenium Corto;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-061.jpg;1;1;BE-061;Espejo
BE-063;1;Espejo Lateral Freigthliner M2 Gris Derecho;10;1;0;Espejo Lateral Freigthliner M2 Gris Derecho;http://a72aa5f0.ngrok.io/images/brazos_espejos/BE-063.jpg;1;1;BE-063;Espejo
CH-02;1;Chapa Cajuela Volvo Con Piston Y Llave;11;1;0;Chapa Cajuela Volvo Con Piston Y Llave;http://a72aa5f0.ngrok.io/images/chapas/CH-02.jpg,http://a72aa5f0.ngrok.io/images/chapas/CH-02B.jpg;1;1;CH-02;Chapa
CH-04;1;Chapa Para Tapa De Batería Negra;11;1;0;Chapa Para Tapa De Batería Negra;http://a72aa5f0.ngrok.io/images/chapas/CH-04.jpg;1;1;CH-04;Chapa
CH-05;1;Chapa Tipo Paleta Con Resorte;11;1;0;Chapa Tipo Paleta Con Resorte;http://a72aa5f0.ngrok.io/images/chapas/CH-05.jpg;1;1;CH-05;Chapa
CH-08;1;Chapa Cañón Mediano;11;1;0;Chapa Cañón Mediano;http://a72aa5f0.ngrok.io/images/chapas/CH-08.jpg;1;1;CH-08;Chapa
CH-10;1;Chapa Para Mueble L-0250;11;1;0;Chapa Para Mueble L-0250;http://a72aa5f0.ngrok.io/images/chapas/CH-10.jpg;1;1;CH-10;Chapa
CH-12;1;Chapa Tipo “L” Con Llave;11;1;0;Chapa Tipo “L” Con Llave;http://a72aa5f0.ngrok.io/images/chapas/CH-12.jpg;1;1;CH-12;Chapa
CH-13;1;Chapa Para Tapa De Via Andare;11;1;0;Chapa Para Tapa De Via Andare;http://a72aa5f0.ngrok.io/images/chapas/CH-13.jpg;1;1;CH-13;Chapa
CH-14;1;Llave De Cuadro Tipo “T”;11;1;0;Llave De Cuadro Tipo “T”;http://a72aa5f0.ngrok.io/images/chapas/CH-14.jpg;1;1;CH-14;Llave
CH-15;1;Chapa Cofre Eurocar;11;1;0;Chapa Cofre Eurocar;http://a72aa5f0.ngrok.io/images/chapas/CH-15.jpg;1;1;CH-15;Chapa
CH-16;1;Chapa Tipo “T” Con Paleta;11;1;0;Chapa Tipo “T” Con Paleta;http://a72aa5f0.ngrok.io/images/chapas/CH-16.jpg;1;1;CH-16;Chapa
CH-17;1;Chapa Vanete;11;1;0;Chapa Vanete;http://a72aa5f0.ngrok.io/images/chapas/CH-17.jpg;1;1;CH-17;Chapa
CH-18;1;Chapa Cuadro Al Centro;11;1;0;Chapa Cuadro Al Centro;http://a72aa5f0.ngrok.io/images/chapas/CH-18.jpg;1;1;CH-18;Chapa
CH-20;1;Chapa Pistillo;11;1;0;Chapa Pistillo;http://a72aa5f0.ngrok.io/images/chapas/CH-20.jpg;1;1;CH-20;Chapa
CH-22;1;Chapa De Camarote Negra;11;1;0;Chapa De Camarote Negra;http://a72aa5f0.ngrok.io/images/chapas/CH-22.jpg,http://a72aa5f0.ngrok.io/images/chapas/CH-22B.jpg;1;1;CH-22;Chapa
CH-23;1;Chapa De Camarote Cromada;11;1;0;Chapa De Camarote Cromada;http://a72aa5f0.ngrok.io/images/chapas/CH-23.jpg;1;1;CH-23;Chapa
CH-24;1;Chapa Camarote Chica Galvanizada;11;1;0;Chapa Camarote Chica Galvanizada;http://a72aa5f0.ngrok.io/images/chapas/CH-24.jpg;1;1;CH-24;Chapa
CH-29;1;Chapa Tipo Dina 800 Izquierda;11;1;0;Chapa Tipo Dina 800 Izquierda;http://a72aa5f0.ngrok.io/images/chapas/CH-29.jpg;1;1;CH-29;Chapa
CH-31;1;Chapa Oscilante Izquierda;11;1;0;Chapa Oscilante Izquierda;http://a72aa5f0.ngrok.io/images/chapas/CH-31.jpg;1;1;CH-31;Chapa
CH-33;1;Chapa Tipo Paleta 1142;11;1;0;Chapa Tipo Paleta 1142;http://a72aa5f0.ngrok.io/images/chapas/CH-33.jpg;1;1;CH-33;Chapa
CH-34;1;Chapa Puerta De Servicio Mp-120;11;1;0;Chapa Puerta De Servicio Mp-120;http://a72aa5f0.ngrok.io/images/chapas/CH-34.jpg;1;1;CH-34;Chapa
CH-35;1;Chapa Mariposa Para Busscar;11;1;0;Chapa Mariposa Para Busscar;http://a72aa5f0.ngrok.io/images/chapas/CH-35.psd;1;1;CH-35;Chapa
CH-36;1;Chapa Puerta De Servicio Viaggio;11;1;0;Chapa Puerta De Servicio Viaggio;http://a72aa5f0.ngrok.io/images/chapas/CH-36.psd;1;1;CH-36;Chapa
CH-38;1;Chapa De Baño Viaggio;11;1;0;Chapa De Baño Viaggio;http://a72aa5f0.ngrok.io/images/chapas/CH-38.jpg;1;1;CH-38;Chapa
CH-39;1;Chapa Puerta De Servicio Volvo;11;1;0;Chapa Puerta De Servicio Volvo;http://a72aa5f0.ngrok.io/images/chapas/CH-39.jpg;1;1;CH-39;Chapa
CH-40;1;Chapa De Camarote Mp-120;11;1;0;Chapa De Camarote Mp-120;http://a72aa5f0.ngrok.io/images/chapas/CH-40.jpg;1;1;CH-40;Chapa
CH-41;1;Contra Chapa Mariposa;11;1;0;Contra Chapa Mariposa;http://a72aa5f0.ngrok.io/images/chapas/CH-41.jpg;1;1;CH-41;Contra Chapa
